market,benchmark,version,version_label,candidate_id,label,group,kind,top_cagr,active_cagr,top_worst_cagr,top_worst_terminal,robust_score,coverage,turnover,start_date,end_date,series_points,component_count,subset_keys,thesis,economics,source_run,source_document
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_9e22c0691ee6,NetDebt to EBITDA exFIN directional_delta lag1 + momentum: PMOM 12M1M,旧基线 · 已证实协同 pair,pair_synergy,0.11667496490704132,0.03748365613450866,0.11717019345693513,8.441522945032776,6.522407920449552,0.8247740952143957,0.3146470205198913,2007-04-30,2026-07-31,232,2,,deleveraging + pmom,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_60a4c7e63ace,NetDebt to EBITDA exFIN score_delta lag1 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.11994643374870417,0.040523122014413104,0.11709692229039947,8.430870157197672,6.16550875291851,0.8197194270339208,0.3863788787437648,2007-04-30,2026-07-31,232,2,,deleveraging + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_4a95877d504c,NetDebt to EBITDA exFIN score_delta lag3 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.12219793995878336,0.04261495801687687,0.11935930956038554,8.765745687972036,5.460627180699016,0.7847955581131313,0.2978802172419599,2007-04-30,2026-07-31,232,2,,deleveraging + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_6592975eda25,NetDebt to EBITDA exFIN score_delta lag3 + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.12523086603151978,0.045432797880413434,0.10889486376017699,7.315683034130955,5.151121043902281,0.7089055476927384,0.3365830573570443,2007-04-30,2026-07-31,232,2,,deleveraging + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_0bb87ca525aa,NetDebt to EBITDA exFIN directional_delta lag1 + Earns Yield NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.12138852257990895,0.041862942141206894,0.1022771028816103,6.5193782859769565,5.135980593415794,0.827612485808047,0.4563589814014707,2007-04-30,2026-07-31,232,2,,deleveraging + earnings_yield_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_relrank_quality_netdebt_to_ebitda_exfin_lag1_score,NetDebt to EBITDA exFIN score_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.1218969529534446,0.04233531612594055,0.09835812402360933,6.087317258022696,5.03843984513485,0.8328615643031557,0.51509416827499,2007-04-30,2026-07-31,232,1,,sector-rank score change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_relrank_quality_netdebt_to_ebitda_exfin_lag3_score,NetDebt to EBITDA exFIN score_delta lag3,旧基线 · 通过 gate 的单变量,official candidate,0.1251063089735529,0.04531707404316632,0.11400864635171692,7.993282490683898,4.880869914963926,0.7966390344806134,0.2794206403253547,2007-04-30,2026-07-31,232,1,,sector-rank score change versus lag 3 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_7b4db3fbb664,momentum: EPS Revision Ratio + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.1169661566882707,0.037754197449860305,0.1093305551204038,7.371221016842217,4.8385180228522975,0.8515405073331571,0.3668497681944955,2007-04-30,2026-07-31,232,2,,revision + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_b75b44284c53,NetDebt to EBITDA exFIN directional_delta lag1 + Earns Yield NTM score_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.11814406324483495,0.03884857033301237,0.09602850153550091,5.8434964330447094,4.631571293421302,0.827612485808047,0.4901738233937323,2007-04-30,2026-07-31,232,2,,deleveraging + earnings_yield_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_momentum_eps_revision_ratio_score,momentum: EPS Revision Ratio,旧基线 · 通过 gate 的单变量,core,0.10847382553368368,0.029026990688002074,0.10099859343579731,6.375327001070983,4.520792427908214,0.9790581209076628,0.2971693722868479,2007-04-30,2026-07-31,232,1,,earnings revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_quality_netdebt_to_ebitda_exfin_lag1_score,NetDebt to EBITDA exFIN directional_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.11830979765422556,0.039002551344860414,0.08765246010792693,5.041142576066334,3.966960027086161,0.8328615643031557,0.4784973244945237,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_4ed704150f77,momentum: EPS Revision Ratio + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.105778917658788,0.027360324554783322,0.10022482613003847,6.289616990379378,3.4496101501257312,0.8777392413331881,0.428735920952264,2007-04-30,2026-07-31,232,2,,revision + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_momentum_pmom_12m1m_score,momentum: PMOM 12M1M,旧基线 · 通过 gate 的单变量,core,0.0910059781013366,0.01281110352580317,0.10039192420552867,6.308033397801783,3.107827011720124,0.986274631786864,0.2330263772237028,2007-04-30,2026-07-31,232,1,,12M minus 1M price momentum,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_27402c3dc717,momentum: PMOM 12M1M + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10204491378053704,0.02389112526459347,0.0947599738483651,5.714654110191867,3.1073156759840543,0.8696517722444282,0.4213518618253258,2007-04-30,2026-07-31,232,2,,pmom + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_857c47955c38,momentum: PMOM 12M1M + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10765267697898984,0.029101202367335377,0.09186058419395482,5.430206452983025,2.941672312436597,0.8581815636810427,0.3389190709485116,2007-04-30,2026-07-31,232,2,,pmom + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_4912ecc63b08,momentum: EPS Revision Ratio + PB LTM directional_delta lag3,旧基线 · 已证实协同 pair,pair_synergy,0.10300114442105723,0.02477954283659245,0.09141699153774407,5.387889668679614,2.8753614052140657,0.8227522279422057,0.3029646021328509,2007-04-30,2026-07-31,232,2,,revision + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_08251593d3b6,momentum: PMOM 12M1M + PB LTM directional_delta lag3,旧基线 · 已证实协同 pair,pair_synergy,0.10677829359732471,0.02828882768698371,0.0939712624733553,5.635908789373147,2.792969240265808,0.8319050655551581,0.2686854509114544,2007-04-30,2026-07-31,232,2,,pmom + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_da841af42fe8,Earns Yield NTM directional_delta lag1 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.10128783834838062,0.023187739398511376,0.07976546746073598,4.382048213369806,2.559833166329603,0.9547801608162124,0.401539851816576,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_a2e7341e650f,Earns Yield NTM score_delta lag1 + momentum: PMOM 12M1M,旧基线 · 已证实协同 pair,pair_synergy,0.08967222073766723,0.012395867273012007,0.08978894077795063,5.235244603884002,2.1693438017202658,0.9659704185265252,0.4110878765749047,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + pmom,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_b209c4d71bad,Earns Yield NTM directional_delta lag1 + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10304338870087437,0.024818791276158825,0.06916824823348189,3.624190929635562,2.142088345751402,0.8627463178686409,0.4785417587320319,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_c50ef985a596,Earns Yield NTM score_delta lag1 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.0921952455768027,0.014739966600825216,0.0788659050407825,4.312294247211236,2.004954350375257,0.9547801608162124,0.4247985097196048,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_0e147cfca1c1,Earns Yield NTM directional_delta lag1 + momentum: PMOM 12M1M,旧基线 · 已证实协同 pair,pair_synergy,0.08695183963169706,0.009868407605161389,0.08258685524529463,4.607829346166303,1.9706969035694475,0.9659704185265252,0.380346245540575,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + pmom,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_f29bdf453460,Earns Yield FY1 score_delta lag1 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.09334921459127532,0.01581209952206497,0.07358629303629116,3.923653000175963,1.965340951922871,0.9547801608162124,0.4309416929374123,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_d3a2e8defd33,Earns Yield NTM score_delta lag1 + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10023330277880471,0.02220798839429805,0.05569448477245387,2.83904176050331,1.683279660194977,0.8627463178686409,0.5045621779868018,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_91245eec653a,growth: EPS Growth FY1 + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10235242094753683,0.02417682492647577,0.05569122457010467,2.8388729674840945,1.5210478800847589,0.7733642316126724,0.3231993635316789,2007-04-30,2026-07-31,232,2,,growth + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_bf9420a88eff,Earns Yield FY1 score_delta lag1 + momentum: PMOM 12M1M,旧基线 · 已证实协同 pair,pair_synergy,0.08881194312013307,0.011596598017428406,0.08041127902395329,4.432784004272878,1.4830449798189655,0.9659704185265252,0.4217737086792428,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + pmom,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_bfa692da76d4,Earns Yield NTM directional_delta lag1 + PB LTM directional_delta lag3,旧基线 · 已证实协同 pair,pair_synergy,0.09853389775563248,0.020629100184118787,0.06213463937996688,3.1917140153990102,1.4630790306574608,0.8343857411698835,0.4071524382123984,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_5b66d31a1488,growth: EPS Growth FY1 + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.09376747071880587,0.01620069415347336,0.05721240668162131,2.918672397573893,1.2917800617408433,0.7927041697124283,0.3936848593244049,2007-04-30,2026-07-31,232,2,,growth + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_adb8a91b6300,Earns Yield NTM score_delta lag1 + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.08756540473021546,0.01043846046896868,0.058345587480219896,2.9794949506908024,1.2688194122281085,0.873376673872809,0.504435260038327,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_pb_ltm_lag1_score,PB LTM directional_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.10111619290287321,0.023028266543866804,0.0489720778411169,2.510492395960231,1.2216503107217347,0.8668289344759476,0.4769307774715342,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_pb_ltm_lag3_score,PB LTM directional_delta lag3,旧基线 · 通过 gate 的单变量,official candidate,0.1015820732497652,0.023461108024874555,0.04942253677411035,2.5313297096750107,1.1824060834407923,0.8368353111342676,0.2547484368572653,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 3 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_68008e68e7fb,Earns Yield NTM directional_delta lag1 + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.08349187864863361,0.006653816892912001,0.06262194202560578,3.220024755879521,1.095333866025598,0.873376673872809,0.4907593713180553,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_9911cd8710b9,momentum: PMOM 12M1M + Daily Vol 260J score_delta lag12,旧基线 · 已证实协同 pair,pair_synergy,0.15034132459699223,0.01196414673868662,0.07026688020008964,3.280651606658705,1.0604555382804006,0.8013126584444065,0.2263290748855936,2009-01-31,2026-07-31,211,2,,pmom + risk_decline,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_ev_to_ebitda_ntm_lag1_score,EV To EBITDA NTM directional_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.07858370930688818,0.002093720505307317,0.05560911370789978,2.834624913289069,0.8034942968564611,0.878275813801577,0.4849775998956532,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_relrank_value_earns_yield_ntm_lag1_score,Earns Yield NTM score_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.08888257168450875,0.011662217811458708,0.0403846676600228,2.14302649640198,0.6705155636404743,0.9727358974757764,0.5062407639199377,2007-04-30,2026-07-31,232,1,,sector-rank score change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_earns_yield_ntm_lag1_score,Earns Yield NTM directional_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.08759244590275572,0.01046358396097391,0.04468886699049013,2.320319771460167,0.6509612856990526,0.9727358974757764,0.4619839778257419,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_53ce5cd0d068,Earns Yield FY1 score_delta lag1 + growth: EPS Growth FY1,旧基线 · 已证实协同 pair,pair_synergy,0.08846870610246005,0.011277702360941833,0.03742098301528163,2.028501056990215,0.6423833218950616,0.8642627183227833,0.4138642421617264,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + growth,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_bd66853715f9,momentum: EPS Revision Ratio + Daily Vol 260J score_delta lag12,旧基线 · 已证实协同 pair,pair_synergy,0.14517615831708364,0.007420310074345071,0.05596523843709589,2.5926684137804203,0.602203298421347,0.7882405088884396,0.2635812335203029,2009-01-31,2026-07-31,211,2,,revision + risk_decline,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
